"","V1","V2"
"V639","0.6380000","0.3702897"
"V640","0.6390000","0.3705282"
"V641","0.6400000","0.3707198"
"V642","0.6410000","0.3708679"
"V643","0.6420000","0.3709778"
"V644","0.6430000","0.3710558"
"V645","0.6440000","0.3711097"
"V646","0.6450000","0.3711459"
"V647","0.6460000","0.3711664"
"V648","0.6470000","0.3711733"
"V649","0.6480000","0.3711689"
"V650","0.6490000","0.3711554"
"V651","0.6500000","0.3711356"
"V652","0.6510000","0.3711122"
"V653","0.6520000","0.3710883"
"V654","0.6530000","0.3710669"
"V655","0.6540000","0.3710516"
"V656","0.6550000","0.3710459"
"V657","0.6560000","0.3710536"
"V658","0.6570000","0.3710775"
"V659","0.6580000","0.3711302"
"V660","0.6590000","0.3712275"
"V661","0.6600000","0.3713831"
"V662","0.661000","0.371609"
"V663","0.6620000","0.3719149"
"V664","0.6630000","0.3723087"
"V665","0.6640000","0.3727962"
"V666","0.6650000","0.3733814"
"V667","0.6660000","0.3740661"
"V668","0.6670000","0.3748503"
"V669","0.6680000","0.3757321"
"V670","0.6690000","0.3767093"
"V671","0.670000","0.377766"
"V672","0.6710000","0.3788781"
"V673","0.6720000","0.3800231"
"V674","0.6730000","0.3811803"
"V675","0.674000","0.382331"
"V676","0.6750000","0.3834582"
"V677","0.6760000","0.3845468"
"V678","0.6770000","0.3855833"
"V679","0.6780000","0.3865563"
"V680","0.6790000","0.3874559"
"V681","0.6800000","0.3882743"
"V682","0.6810000","0.3890047"
"V683","0.6820000","0.3896575"
"V684","0.6830000","0.3902534"
"V685","0.6840000","0.3908112"
"V686","0.6850000","0.3913472"
"V687","0.6860000","0.3918757"
"V688","0.6870000","0.3924089"
"V689","0.6880000","0.3929567"
"V690","0.6890000","0.3935269"
"V691","0.6900000","0.3941249"
"V692","0.6910000","0.3947543"
"V693","0.6920000","0.3954163"
"V694","0.6930000","0.3961117"
"V695","0.6940000","0.3968276"
"V696","0.6950000","0.3975381"
"V697","0.6960000","0.3982212"
"V698","0.6970000","0.3988591"
"V699","0.6980000","0.3994381"
"V700","0.6990000","0.3999485"
"V701","0.7000000","0.4003849"
"V702","0.7010000","0.4007459"
"V703","0.702000","0.401034"
"V704","0.7030000","0.4012561"
"V705","0.704000","0.401423"
"V706","0.7050000","0.4015466"
"V707","0.7060000","0.4016455"
"V708","0.7070000","0.4017541"
"V709","0.7080000","0.4019018"
"V710","0.7090000","0.4021117"
"V711","0.7100000","0.4024009"
"V712","0.7110000","0.4027803"
"V713","0.7120000","0.4032545"
"V714","0.7130000","0.4038223"
"V715","0.7140000","0.4044761"
"V716","0.7150000","0.4052024"
"V717","0.7160000","0.4059818"
"V718","0.7170000","0.4067914"
"V719","0.7180000","0.4076096"
"V720","0.7190000","0.4083978"
"V721","0.720000","0.409123"
"V722","0.7210000","0.4097603"
"V723","0.7220000","0.4102928"
"V724","0.7230000","0.4107119"
"V725","0.7240000","0.4110169"
"V726","0.725000","0.411215"
"V727","0.7260000","0.4113216"
"V728","0.72700","0.41136"
"V729","0.7280000","0.4113612"
"V730","0.7290000","0.4113613"
"V731","0.7300000","0.4113892"
"V732","0.7310000","0.4114905"
"V733","0.7320000","0.4117052"
"V734","0.7330000","0.4120633"
"V735","0.7340000","0.4125853"
"V736","0.735000","0.413282"
"V737","0.7360000","0.4141546"
"V738","0.7370000","0.4151947"
"V739","0.7380000","0.4163843"
"V740","0.7390000","0.4176961"
"V741","0.7400000","0.4190932"
"V742","0.741000","0.420532"
"V743","0.7420000","0.4219789"
"V744","0.7430000","0.4233838"
"V745","0.7440000","0.4247015"
"V746","0.7450000","0.4258968"
"V747","0.7460000","0.4269443"
"V748","0.7470000","0.4278281"
"V749","0.7480000","0.4285425"
"V750","0.7490000","0.4290911"
"V751","0.7500000","0.4294873"
